night_id,date,reading_timestamp,temperature,humidity,sound_level,motion_detected
26,2025-12-18,2025-12-18 07:00:00,21.54,49.06,45.36,0
26,2025-12-18,2025-12-18 07:05:00,21.09,51.07,48.89,1
26,2025-12-18,2025-12-18 07:10:00,21.16,48.6,43.18,0
26,2025-12-18,2025-12-18 07:15:00,22.22,52.17,46.03,0
26,2025-12-18,2025-12-18 07:20:00,20.22,57.42,45.01,0
26,2025-12-18,2025-12-18 07:25:00,20.92,50.74,42.19,0
26,2025-12-18,2025-12-18 07:30:00,21.0,51.28,46.06,0
26,2025-12-18,2025-12-18 07:35:00,20.22,49.41,49.11,0
26,2025-12-18,2025-12-18 07:40:00,21.0,49.95,42.56,0
26,2025-12-18,2025-12-18 07:45:00,20.9,55.57,51.69,1
26,2025-12-18,2025-12-18 07:50:00,20.22,52.16,49.63,0
26,2025-12-18,2025-12-18 07:55:00,20.1,58.17,46.45,0
26,2025-12-18,2025-12-18 08:00:00,21.29,55.19,41.19,0
26,2025-12-18,2025-12-18 08:05:00,21.75,51.59,48.85,0
26,2025-12-18,2025-12-18 08:10:00,20.96,52.57,39.63,1
26,2025-12-18,2025-12-18 08:15:00,21.29,52.11,45.02,0
27,2025-12-19,2025-12-19 00:00:00,17.37,42.84,26.87,0
27,2025-12-19,2025-12-19 00:05:00,19.37,38.23,21.82,0
27,2025-12-19,2025-12-19 00:10:00,19.66,41.42,19.66,0
27,2025-12-19,2025-12-19 00:15:00,20.42,38.64,35.05,0
27,2025-12-19,2025-12-19 00:20:00,17.8,41.67,13.65,0
27,2025-12-19,2025-12-19 00:25:00,17.53,39.75,32.55,0
27,2025-12-19,2025-12-19 00:30:00,18.91,41.97,28.4,0
27,2025-12-19,2025-12-19 00:35:00,18.96,41.52,20.87,0
27,2025-12-19,2025-12-19 00:40:00,18.66,37.37,22.58,1
27,2025-12-19,2025-12-19 00:45:00,18.14,45.11,28.55,0
27,2025-12-19,2025-12-19 00:50:00,20.58,41.27,29.56,0
27,2025-12-19,2025-12-19 00:55:00,18.44,44.89,23.34,0
27,2025-12-19,2025-12-19 01:00:00,20.05,42.6,20.18,0
27,2025-12-19,2025-12-19 01:05:00,18.91,41.92,27.27,0
27,2025-12-19,2025-12-19 01:10:00,18.71,37.81,17.04,0
27,2025-12-19,2025-12-19 01:15:00,18.85,44.65,27.0,0
27,2025-12-19,2025-12-19 01:20:00,20.48,43.36,22.57,0
27,2025-12-19,2025-12-19 01:25:00,20.76,41.83,29.27,0
27,2025-12-19,2025-12-19 01:30:00,19.3,37.79,25.31,0
27,2025-12-19,2025-12-19 01:35:00,18.84,43.35,22.14,0
27,2025-12-19,2025-12-19 01:40:00,19.82,37.6,23.03,0
27,2025-12-19,2025-12-19 01:45:00,20.33,42.82,26.25,0
27,2025-12-19,2025-12-19 01:50:00,19.58,37.53,35.48,0
27,2025-12-19,2025-12-19 01:55:00,17.96,44.43,26.37,0
27,2025-12-19,2025-12-19 02:00:00,18.32,41.39,25.86,0
27,2025-12-19,2025-12-19 02:05:00,18.26,42.82,30.78,0
27,2025-12-19,2025-12-19 02:10:00,19.05,40.85,25.02,0
27,2025-12-19,2025-12-19 02:15:00,20.29,39.43,24.48,0
27,2025-12-19,2025-12-19 02:20:00,18.34,40.76,30.38,0
27,2025-12-19,2025-12-19 02:25:00,19.96,37.86,26.65,1
27,2025-12-19,2025-12-19 02:30:00,19.38,42.05,27.36,0
27,2025-12-19,2025-12-19 02:35:00,20.15,38.33,20.57,0
27,2025-12-19,2025-12-19 02:40:00,18.73,38.15,18.23,0
27,2025-12-19,2025-12-19 02:45:00,19.01,40.77,27.24,0
27,2025-12-19,2025-12-19 02:50:00,18.85,48.29,24.32,0
27,2025-12-19,2025-12-19 02:55:00,18.99,39.02,20.46,0
27,2025-12-19,2025-12-19 03:00:00,19.0,39.66,26.84,0
27,2025-12-19,2025-12-19 03:05:00,18.8,43.1,24.5,0
27,2025-12-19,2025-12-19 03:10:00,18.45,39.01,19.88,0
27,2025-12-19,2025-12-19 03:15:00,20.64,41.17,33.88,0
27,2025-12-19,2025-12-19 03:20:00,19.02,41.46,32.85,0
27,2025-12-19,2025-12-19 03:25:00,18.46,39.03,20.35,0
27,2025-12-19,2025-12-19 03:30:00,18.17,39.41,26.29,0
27,2025-12-19,2025-12-19 03:35:00,19.22,42.37,27.57,0
27,2025-12-19,2025-12-19 03:40:00,19.38,35.47,25.89,0
27,2025-12-19,2025-12-19 03:45:00,19.43,37.77,23.32,0
27,2025-12-19,2025-12-19 03:50:00,19.08,41.97,36.23,0
27,2025-12-19,2025-12-19 03:55:00,18.98,38.33,26.49,0
27,2025-12-19,2025-12-19 04:00:00,18.74,42.32,24.97,0
27,2025-12-19,2025-12-19 04:05:00,17.54,42.44,18.01,0
27,2025-12-19,2025-12-19 04:10:00,19.26,39.84,25.64,0
27,2025-12-19,2025-12-19 04:15:00,19.57,40.85,20.3,0
27,2025-12-19,2025-12-19 04:20:00,19.68,40.84,29.09,0
27,2025-12-19,2025-12-19 04:25:00,18.6,37.78,24.68,0
27,2025-12-19,2025-12-19 04:30:00,18.82,37.01,17.58,0
27,2025-12-19,2025-12-19 04:35:00,18.6,39.81,29.81,0
27,2025-12-19,2025-12-19 04:40:00,19.72,39.0,18.96,0
27,2025-12-19,2025-12-19 04:45:00,20.97,35.15,24.08,1
27,2025-12-19,2025-12-19 04:50:00,17.93,40.63,30.97,0
27,2025-12-19,2025-12-19 04:55:00,18.97,37.06,22.93,0
27,2025-12-19,2025-12-19 05:00:00,18.7,47.12,22.76,1
27,2025-12-19,2025-12-19 05:05:00,18.26,32.92,28.55,0
27,2025-12-19,2025-12-19 05:10:00,18.63,43.81,27.68,0
27,2025-12-19,2025-12-19 05:15:00,18.17,42.27,27.83,0
27,2025-12-19,2025-12-19 05:20:00,20.76,37.18,28.82,0
27,2025-12-19,2025-12-19 05:25:00,20.75,42.56,29.14,0
27,2025-12-19,2025-12-19 05:30:00,18.35,40.26,24.83,0
27,2025-12-19,2025-12-19 05:35:00,18.66,41.05,36.63,0
27,2025-12-19,2025-12-19 05:40:00,19.12,40.96,25.97,1
27,2025-12-19,2025-12-19 05:45:00,18.38,39.34,28.88,0
27,2025-12-19,2025-12-19 05:50:00,20.33,45.99,28.78,1
27,2025-12-19,2025-12-19 05:55:00,19.64,41.81,26.32,1
27,2025-12-19,2025-12-19 06:00:00,17.21,40.34,23.18,0
27,2025-12-19,2025-12-19 06:05:00,19.28,39.41,28.06,0
27,2025-12-19,2025-12-19 06:10:00,19.07,42.36,21.84,0
27,2025-12-19,2025-12-19 06:15:00,17.56,43.91,28.65,0
27,2025-12-19,2025-12-19 06:20:00,19.27,44.34,32.28,0
27,2025-12-19,2025-12-19 06:25:00,18.14,38.36,26.48,0
27,2025-12-19,2025-12-19 06:30:00,18.36,37.39,21.96,0
27,2025-12-19,2025-12-19 06:35:00,19.87,35.88,26.78,1
27,2025-12-19,2025-12-19 06:40:00,19.07,37.84,27.79,0
27,2025-12-19,2025-12-19 06:45:00,20.0,45.4,22.82,1
27,2025-12-19,2025-12-19 06:50:00,18.92,42.62,23.94,0
27,2025-12-19,2025-12-19 06:55:00,17.96,36.35,29.2,0
27,2025-12-19,2025-12-19 07:00:00,18.91,40.8,22.0,0
27,2025-12-19,2025-12-19 07:05:00,19.63,42.4,24.74,1
27,2025-12-19,2025-12-19 07:10:00,19.15,39.76,22.03,0
27,2025-12-19,2025-12-19 07:15:00,19.19,42.12,25.27,0
27,2025-12-19,2025-12-19 07:20:00,18.89,43.14,27.37,0
27,2025-12-19,2025-12-19 07:25:00,18.13,38.06,28.9,1
27,2025-12-19,2025-12-19 07:30:00,19.96,41.55,14.36,1
27,2025-12-19,2025-12-19 07:35:00,20.04,43.47,27.21,1
27,2025-12-19,2025-12-19 07:40:00,19.59,46.16,23.32,0
27,2025-12-19,2025-12-19 07:45:00,18.74,37.35,19.09,0
27,2025-12-19,2025-12-19 07:50:00,19.5,46.31,36.31,0
27,2025-12-19,2025-12-19 07:55:00,18.48,46.07,21.16,1
27,2025-12-19,2025-12-19 08:00:00,18.96,43.88,20.68,0
27,2025-12-19,2025-12-19 08:05:00,19.55,40.39,27.98,1
27,2025-12-19,2025-12-19 08:10:00,18.73,40.62,18.09,0
27,2025-12-19,2025-12-19 08:15:00,19.65,38.65,30.1,0
28,2025-12-20,2025-12-20 00:00:00,18.0,30.82,59.88,1
28,2025-12-20,2025-12-20 00:05:00,18.67,33.05,62.62,1
28,2025-12-20,2025-12-20 00:10:00,17.16,31.89,54.91,0
28,2025-12-20,2025-12-20 00:15:00,17.42,38.8,56.45,1
28,2025-12-20,2025-12-20 00:20:00,16.4,34.23,63.7,0
28,2025-12-20,2025-12-20 00:25:00,16.9,32.05,52.2,0
28,2025-12-20,2025-12-20 00:30:00,16.66,29.82,50.96,0
28,2025-12-20,2025-12-20 00:35:00,16.24,38.05,59.0,0
28,2025-12-20,2025-12-20 00:40:00,17.64,35.18,54.92,0
28,2025-12-20,2025-12-20 00:45:00,15.8,41.77,46.52,0
28,2025-12-20,2025-12-20 00:50:00,17.42,29.86,52.41,0
28,2025-12-20,2025-12-20 00:55:00,17.12,33.0,54.84,0
28,2025-12-20,2025-12-20 01:00:00,17.21,32.1,49.49,0
28,2025-12-20,2025-12-20 01:05:00,17.53,37.1,48.31,0
28,2025-12-20,2025-12-20 01:10:00,16.4,35.16,55.87,1
28,2025-12-20,2025-12-20 01:15:00,16.57,40.37,58.1,0
28,2025-12-20,2025-12-20 01:20:00,16.88,35.39,65.96,0
28,2025-12-20,2025-12-20 01:25:00,17.78,34.95,50.96,0
28,2025-12-20,2025-12-20 01:30:00,16.03,34.59,63.28,0
28,2025-12-20,2025-12-20 01:35:00,17.48,29.82,48.37,0
28,2025-12-20,2025-12-20 01:40:00,17.59,33.25,51.87,0
28,2025-12-20,2025-12-20 01:45:00,18.22,33.13,53.89,0
28,2025-12-20,2025-12-20 01:50:00,16.97,35.59,60.21,0
28,2025-12-20,2025-12-20 01:55:00,17.03,33.94,53.22,0
28,2025-12-20,2025-12-20 02:00:00,17.94,36.41,54.23,0
28,2025-12-20,2025-12-20 02:05:00,17.16,44.58,56.61,0
28,2025-12-20,2025-12-20 02:10:00,17.7,35.86,59.5,0
28,2025-12-20,2025-12-20 02:15:00,17.34,37.11,58.55,0
28,2025-12-20,2025-12-20 02:20:00,16.99,34.32,59.75,0
28,2025-12-20,2025-12-20 02:25:00,16.02,32.84,44.7,1
28,2025-12-20,2025-12-20 02:30:00,17.22,36.37,46.63,0
28,2025-12-20,2025-12-20 02:35:00,16.74,34.06,55.85,0
28,2025-12-20,2025-12-20 02:40:00,16.95,34.08,56.65,0
28,2025-12-20,2025-12-20 02:45:00,17.18,38.99,58.94,0
28,2025-12-20,2025-12-20 02:50:00,16.23,34.36,51.56,0
28,2025-12-20,2025-12-20 02:55:00,19.12,30.0,50.69,0
28,2025-12-20,2025-12-20 03:00:00,16.47,33.29,52.88,0
28,2025-12-20,2025-12-20 03:05:00,16.45,37.59,50.49,0
28,2025-12-20,2025-12-20 03:10:00,18.0,38.68,56.84,0
28,2025-12-20,2025-12-20 03:15:00,17.09,35.3,55.19,0
28,2025-12-20,2025-12-20 03:20:00,17.31,32.31,49.25,0
28,2025-12-20,2025-12-20 03:25:00,17.94,33.68,62.91,1
28,2025-12-20,2025-12-20 03:30:00,15.95,37.67,57.06,1
28,2025-12-20,2025-12-20 03:35:00,17.07,31.01,50.54,0
28,2025-12-20,2025-12-20 03:40:00,16.21,36.08,48.78,1
28,2025-12-20,2025-12-20 03:45:00,16.47,33.25,60.72,0
28,2025-12-20,2025-12-20 03:50:00,15.83,36.09,60.45,0
28,2025-12-20,2025-12-20 03:55:00,17.13,37.81,65.01,1
28,2025-12-20,2025-12-20 04:00:00,17.04,38.12,52.26,0
28,2025-12-20,2025-12-20 04:05:00,15.51,35.83,65.62,0
28,2025-12-20,2025-12-20 04:10:00,16.94,31.59,55.05,0
28,2025-12-20,2025-12-20 04:15:00,17.79,38.32,44.88,0
28,2025-12-20,2025-12-20 04:20:00,16.69,36.27,44.76,0
28,2025-12-20,2025-12-20 04:25:00,16.97,36.14,44.37,1
28,2025-12-20,2025-12-20 04:30:00,18.25,34.25,52.04,0
28,2025-12-20,2025-12-20 04:35:00,17.67,38.96,51.97,0
28,2025-12-20,2025-12-20 04:40:00,17.9,32.31,45.12,0
28,2025-12-20,2025-12-20 04:45:00,18.51,34.9,47.48,0
28,2025-12-20,2025-12-20 04:50:00,16.8,37.18,55.99,0
28,2025-12-20,2025-12-20 04:55:00,17.74,32.71,49.88,0
28,2025-12-20,2025-12-20 05:00:00,15.98,31.44,59.27,0
28,2025-12-20,2025-12-20 05:05:00,15.81,36.89,56.18,0
28,2025-12-20,2025-12-20 05:10:00,16.67,37.66,54.41,0
28,2025-12-20,2025-12-20 05:15:00,16.9,38.55,54.98,1
28,2025-12-20,2025-12-20 05:20:00,18.05,37.8,51.82,0
28,2025-12-20,2025-12-20 05:25:00,18.32,38.49,46.3,0
28,2025-12-20,2025-12-20 05:30:00,16.13,37.13,53.29,0
28,2025-12-20,2025-12-20 05:35:00,16.63,36.41,47.78,0
28,2025-12-20,2025-12-20 05:40:00,16.63,29.18,50.01,0
28,2025-12-20,2025-12-20 05:45:00,16.0,35.5,54.88,0
28,2025-12-20,2025-12-20 05:50:00,16.79,34.72,53.81,0
28,2025-12-20,2025-12-20 05:55:00,17.69,37.51,51.88,0
28,2025-12-20,2025-12-20 06:00:00,17.25,36.91,60.16,0
28,2025-12-20,2025-12-20 06:05:00,16.49,33.66,52.64,1
28,2025-12-20,2025-12-20 06:10:00,17.16,30.27,56.53,0
28,2025-12-20,2025-12-20 06:15:00,16.93,37.34,56.19,0
28,2025-12-20,2025-12-20 06:20:00,18.12,33.79,55.13,0
28,2025-12-20,2025-12-20 06:25:00,17.25,35.06,58.65,0
28,2025-12-20,2025-12-20 06:30:00,16.68,37.17,56.5,1
28,2025-12-20,2025-12-20 06:35:00,18.1,34.95,48.12,0
28,2025-12-20,2025-12-20 06:40:00,18.06,33.69,58.87,0
28,2025-12-20,2025-12-20 06:45:00,18.47,34.45,57.2,0
28,2025-12-20,2025-12-20 06:50:00,17.27,32.48,50.25,0
28,2025-12-20,2025-12-20 06:55:00,16.06,33.77,63.18,1
28,2025-12-20,2025-12-20 07:00:00,16.39,36.51,64.04,0
28,2025-12-20,2025-12-20 07:05:00,17.29,39.2,53.24,0
28,2025-12-20,2025-12-20 07:10:00,16.71,30.83,49.97,1
28,2025-12-20,2025-12-20 07:15:00,18.18,35.1,50.39,0
28,2025-12-20,2025-12-20 07:20:00,17.56,32.29,61.24,0
28,2025-12-20,2025-12-20 07:25:00,17.21,35.41,67.18,1
28,2025-12-20,2025-12-20 07:30:00,17.7,38.57,54.55,0
28,2025-12-20,2025-12-20 07:35:00,16.54,35.45,55.33,0
28,2025-12-20,2025-12-20 07:40:00,15.84,34.3,59.73,0
28,2025-12-20,2025-12-20 07:45:00,17.16,36.98,45.44,0
28,2025-12-20,2025-12-20 07:50:00,16.87,38.17,46.33,0
28,2025-12-20,2025-12-20 07:55:00,16.34,33.76,47.38,0
28,2025-12-20,2025-12-20 08:00:00,16.61,38.44,59.56,0
28,2025-12-20,2025-12-20 08:05:00,16.95,35.12,55.86,0
28,2025-12-20,2025-12-20 08:10:00,18.12,42.28,56.82,0
28,2025-12-20,2025-12-20 08:15:00,15.35,37.72,51.27,0
29,2025-12-21,2025-12-21 00:00:00,15.73,52.84,33.62,0
29,2025-12-21,2025-12-21 00:05:00,14.98,48.48,18.11,0
29,2025-12-21,2025-12-21 00:10:00,16.81,52.59,27.36,0
29,2025-12-21,2025-12-21 00:15:00,16.38,52.91,31.47,0
29,2025-12-21,2025-12-21 00:20:00,15.77,55.92,30.25,0
29,2025-12-21,2025-12-21 00:25:00,16.31,54.69,24.18,0
29,2025-12-21,2025-12-21 00:30:00,15.71,50.48,31.62,1
29,2025-12-21,2025-12-21 00:35:00,16.21,45.9,22.18,0
29,2025-12-21,2025-12-21 00:40:00,16.22,48.54,25.79,0
29,2025-12-21,2025-12-21 00:45:00,16.32,57.29,22.73,0
29,2025-12-21,2025-12-21 00:50:00,17.55,46.59,26.09,0
29,2025-12-21,2025-12-21 00:55:00,16.91,57.8,27.36,0
29,2025-12-21,2025-12-21 01:00:00,16.08,52.63,27.63,0
29,2025-12-21,2025-12-21 01:05:00,15.9,53.75,33.22,0
29,2025-12-21,2025-12-21 01:10:00,16.26,44.97,34.0,0
29,2025-12-21,2025-12-21 01:15:00,17.32,51.81,35.73,0
29,2025-12-21,2025-12-21 01:20:00,16.43,58.68,38.63,0
29,2025-12-21,2025-12-21 01:25:00,16.03,56.48,35.62,0
29,2025-12-21,2025-12-21 01:30:00,16.57,59.4,25.08,0
29,2025-12-21,2025-12-21 01:35:00,17.84,53.94,28.1,0
29,2025-12-21,2025-12-21 01:40:00,15.3,51.41,30.83,0
29,2025-12-21,2025-12-21 01:45:00,15.18,55.94,27.32,0
29,2025-12-21,2025-12-21 01:50:00,16.78,51.85,26.95,0
29,2025-12-21,2025-12-21 01:55:00,16.46,51.99,25.24,1
29,2025-12-21,2025-12-21 02:00:00,14.68,55.61,27.14,0
29,2025-12-21,2025-12-21 02:05:00,17.11,52.9,33.84,0
29,2025-12-21,2025-12-21 02:10:00,16.55,48.98,27.49,0
29,2025-12-21,2025-12-21 02:15:00,17.49,50.85,30.27,0
29,2025-12-21,2025-12-21 02:20:00,15.54,50.55,32.73,0
29,2025-12-21,2025-12-21 02:25:00,17.02,49.8,27.41,0
29,2025-12-21,2025-12-21 02:30:00,16.01,56.76,29.77,0
29,2025-12-21,2025-12-21 02:35:00,15.92,51.11,24.75,0
29,2025-12-21,2025-12-21 02:40:00,15.79,55.88,27.36,0
29,2025-12-21,2025-12-21 02:45:00,15.64,50.7,24.3,1
29,2025-12-21,2025-12-21 02:50:00,15.91,54.3,24.59,0
29,2025-12-21,2025-12-21 02:55:00,15.42,50.28,30.68,1
29,2025-12-21,2025-12-21 03:00:00,16.04,53.82,25.78,0
29,2025-12-21,2025-12-21 03:05:00,16.83,56.58,34.2,0
29,2025-12-21,2025-12-21 03:10:00,17.25,55.47,23.01,0
29,2025-12-21,2025-12-21 03:15:00,15.65,53.73,21.15,0
29,2025-12-21,2025-12-21 03:20:00,15.96,54.16,26.15,0
29,2025-12-21,2025-12-21 03:25:00,16.3,52.62,35.09,0
29,2025-12-21,2025-12-21 03:30:00,17.49,54.33,29.18,0
29,2025-12-21,2025-12-21 03:35:00,15.27,54.84,30.78,1
29,2025-12-21,2025-12-21 03:40:00,16.21,54.72,34.71,0
29,2025-12-21,2025-12-21 03:45:00,16.59,48.75,23.3,0
29,2025-12-21,2025-12-21 03:50:00,16.9,49.88,28.73,0
29,2025-12-21,2025-12-21 03:55:00,16.05,50.26,23.5,0
29,2025-12-21,2025-12-21 04:00:00,16.71,53.78,31.91,0
29,2025-12-21,2025-12-21 04:05:00,16.46,52.68,30.35,0
29,2025-12-21,2025-12-21 04:10:00,16.1,49.85,23.06,0
29,2025-12-21,2025-12-21 04:15:00,15.5,49.99,25.06,0
29,2025-12-21,2025-12-21 04:20:00,15.64,50.15,38.57,0
29,2025-12-21,2025-12-21 04:25:00,16.19,51.14,24.24,1
29,2025-12-21,2025-12-21 04:30:00,17.56,47.93,27.43,0
29,2025-12-21,2025-12-21 04:35:00,15.02,52.66,25.09,0
29,2025-12-21,2025-12-21 04:40:00,16.65,50.38,29.71,0
29,2025-12-21,2025-12-21 04:45:00,16.41,57.85,26.43,0
29,2025-12-21,2025-12-21 04:50:00,14.88,53.07,26.44,0
29,2025-12-21,2025-12-21 04:55:00,15.38,51.55,36.98,0
29,2025-12-21,2025-12-21 05:00:00,16.52,52.9,26.32,1
29,2025-12-21,2025-12-21 05:05:00,15.9,45.29,31.03,0
29,2025-12-21,2025-12-21 05:10:00,15.48,49.48,29.44,0
29,2025-12-21,2025-12-21 05:15:00,16.79,50.83,31.69,0
29,2025-12-21,2025-12-21 05:20:00,17.51,52.14,32.89,1
29,2025-12-21,2025-12-21 05:25:00,15.22,50.76,26.97,0
29,2025-12-21,2025-12-21 05:30:00,17.37,49.26,27.62,0
29,2025-12-21,2025-12-21 05:35:00,16.83,50.53,29.19,0
29,2025-12-21,2025-12-21 05:40:00,16.51,54.53,33.19,0
29,2025-12-21,2025-12-21 05:45:00,16.93,53.9,26.82,0
29,2025-12-21,2025-12-21 05:50:00,16.96,57.66,25.95,0
29,2025-12-21,2025-12-21 05:55:00,15.89,56.04,29.64,0
29,2025-12-21,2025-12-21 06:00:00,16.87,52.17,30.54,0
29,2025-12-21,2025-12-21 06:05:00,15.97,55.6,28.7,0
29,2025-12-21,2025-12-21 06:10:00,16.94,54.63,29.16,0
29,2025-12-21,2025-12-21 06:15:00,16.45,50.99,25.61,0
29,2025-12-21,2025-12-21 06:20:00,14.92,56.16,27.98,0
29,2025-12-21,2025-12-21 06:25:00,16.49,56.1,31.5,0
29,2025-12-21,2025-12-21 06:30:00,15.93,51.97,24.38,1
29,2025-12-21,2025-12-21 06:35:00,15.73,52.37,23.84,0
29,2025-12-21,2025-12-21 06:40:00,15.96,53.45,36.21,0
29,2025-12-21,2025-12-21 06:45:00,15.41,54.43,19.61,1
29,2025-12-21,2025-12-21 06:50:00,15.17,53.07,35.48,1
29,2025-12-21,2025-12-21 06:55:00,16.53,50.96,30.59,0
29,2025-12-21,2025-12-21 07:00:00,16.14,52.23,25.31,0
29,2025-12-21,2025-12-21 07:05:00,16.87,52.43,29.89,0
29,2025-12-21,2025-12-21 07:10:00,15.82,51.69,21.43,0
29,2025-12-21,2025-12-21 07:15:00,16.63,52.1,33.1,1
29,2025-12-21,2025-12-21 07:20:00,14.3,52.62,26.85,0
29,2025-12-21,2025-12-21 07:25:00,16.4,52.21,38.58,0
29,2025-12-21,2025-12-21 07:30:00,16.16,55.0,27.82,1
29,2025-12-21,2025-12-21 07:35:00,18.38,55.25,24.0,0
29,2025-12-21,2025-12-21 07:40:00,16.57,51.75,23.36,0
29,2025-12-21,2025-12-21 07:45:00,15.27,47.4,32.76,0
29,2025-12-21,2025-12-21 07:50:00,16.18,50.12,27.89,0
29,2025-12-21,2025-12-21 07:55:00,16.34,57.19,29.77,0
29,2025-12-21,2025-12-21 08:00:00,16.85,45.27,29.61,0
29,2025-12-21,2025-12-21 08:05:00,15.5,51.11,22.44,0
29,2025-12-21,2025-12-21 08:10:00,17.57,49.64,20.71,0
29,2025-12-21,2025-12-21 08:15:00,16.68,56.74,27.56,0
30,2025-12-22,2025-12-22 00:00:00,19.54,57.93,56.43,1
30,2025-12-22,2025-12-22 00:05:00,22.16,56.25,50.91,0
30,2025-12-22,2025-12-22 00:10:00,20.85,53.67,56.79,0
30,2025-12-22,2025-12-22 00:15:00,21.73,56.78,62.67,0
30,2025-12-22,2025-12-22 00:20:00,22.44,47.49,56.59,1
30,2025-12-22,2025-12-22 00:25:00,21.46,51.31,51.23,0
30,2025-12-22,2025-12-22 00:30:00,21.21,56.01,54.14,1
30,2025-12-22,2025-12-22 00:35:00,21.59,49.05,44.75,1
30,2025-12-22,2025-12-22 00:40:00,22.77,56.03,56.05,0
30,2025-12-22,2025-12-22 00:45:00,21.94,54.06,57.1,0
30,2025-12-22,2025-12-22 00:50:00,21.08,49.86,50.47,0
30,2025-12-22,2025-12-22 00:55:00,22.67,55.29,51.12,0
30,2025-12-22,2025-12-22 01:00:00,22.18,56.6,54.88,0
30,2025-12-22,2025-12-22 01:05:00,20.82,49.72,47.25,0
30,2025-12-22,2025-12-22 01:10:00,20.96,57.53,47.35,0
30,2025-12-22,2025-12-22 01:15:00,22.97,55.87,59.51,0
30,2025-12-22,2025-12-22 01:20:00,20.87,55.85,53.61,0
30,2025-12-22,2025-12-22 01:25:00,21.57,58.67,52.49,0
30,2025-12-22,2025-12-22 01:30:00,21.57,52.61,57.26,0
30,2025-12-22,2025-12-22 01:35:00,23.34,54.12,63.18,0
30,2025-12-22,2025-12-22 01:40:00,23.71,53.68,47.63,0
30,2025-12-22,2025-12-22 01:45:00,22.66,54.35,48.91,1
30,2025-12-22,2025-12-22 01:50:00,20.94,52.14,57.28,1
30,2025-12-22,2025-12-22 01:55:00,22.3,56.18,55.49,0
30,2025-12-22,2025-12-22 02:00:00,21.6,53.65,37.1,0
30,2025-12-22,2025-12-22 02:05:00,21.53,52.75,54.66,0
30,2025-12-22,2025-12-22 02:10:00,22.7,54.76,58.11,0
30,2025-12-22,2025-12-22 02:15:00,20.51,51.89,52.76,0
30,2025-12-22,2025-12-22 02:20:00,21.62,55.66,44.41,0
30,2025-12-22,2025-12-22 02:25:00,23.31,49.62,63.26,0
30,2025-12-22,2025-12-22 02:30:00,22.99,52.98,56.23,0
30,2025-12-22,2025-12-22 02:35:00,21.42,49.45,66.47,1
30,2025-12-22,2025-12-22 02:40:00,22.43,54.85,56.51,0
30,2025-12-22,2025-12-22 02:45:00,22.78,52.26,58.77,0
30,2025-12-22,2025-12-22 02:50:00,21.83,48.13,58.28,0
30,2025-12-22,2025-12-22 02:55:00,19.68,56.97,68.25,0
30,2025-12-22,2025-12-22 03:00:00,22.14,51.35,54.94,1
30,2025-12-22,2025-12-22 03:05:00,21.78,53.34,45.13,0
30,2025-12-22,2025-12-22 03:10:00,22.02,53.5,52.9,0
30,2025-12-22,2025-12-22 03:15:00,22.8,51.76,61.64,1
30,2025-12-22,2025-12-22 03:20:00,22.93,52.88,55.05,0
30,2025-12-22,2025-12-22 03:25:00,21.82,52.72,49.96,0
30,2025-12-22,2025-12-22 03:30:00,22.92,52.8,49.68,1
30,2025-12-22,2025-12-22 03:35:00,22.44,53.12,44.29,0
30,2025-12-22,2025-12-22 03:40:00,21.53,49.92,51.21,0
30,2025-12-22,2025-12-22 03:45:00,21.43,57.43,53.71,0
30,2025-12-22,2025-12-22 03:50:00,22.12,55.54,59.45,0
30,2025-12-22,2025-12-22 03:55:00,22.88,51.75,54.98,1
30,2025-12-22,2025-12-22 04:00:00,21.32,55.47,57.52,0
30,2025-12-22,2025-12-22 04:05:00,22.51,53.12,53.03,0
30,2025-12-22,2025-12-22 04:10:00,22.23,50.17,64.66,0
30,2025-12-22,2025-12-22 04:15:00,21.62,51.54,51.19,0
30,2025-12-22,2025-12-22 04:20:00,21.47,49.02,50.05,0
30,2025-12-22,2025-12-22 04:25:00,23.45,51.15,55.9,0
30,2025-12-22,2025-12-22 04:30:00,22.83,58.62,45.12,0
30,2025-12-22,2025-12-22 04:35:00,20.91,50.75,48.69,1
30,2025-12-22,2025-12-22 04:40:00,22.07,53.22,50.36,0
30,2025-12-22,2025-12-22 04:45:00,20.15,52.15,52.55,1
30,2025-12-22,2025-12-22 04:50:00,21.7,49.73,51.52,0
30,2025-12-22,2025-12-22 04:55:00,20.99,47.96,52.34,0
30,2025-12-22,2025-12-22 05:00:00,21.77,50.52,58.51,0
30,2025-12-22,2025-12-22 05:05:00,22.22,53.94,53.87,0
30,2025-12-22,2025-12-22 05:10:00,22.2,55.19,54.69,1
30,2025-12-22,2025-12-22 05:15:00,23.18,54.14,55.59,0
30,2025-12-22,2025-12-22 05:20:00,22.0,55.14,49.99,0
30,2025-12-22,2025-12-22 05:25:00,21.53,54.29,56.07,0
30,2025-12-22,2025-12-22 05:30:00,20.75,50.19,55.13,0
30,2025-12-22,2025-12-22 05:35:00,21.31,55.48,54.23,0
30,2025-12-22,2025-12-22 05:40:00,21.83,51.57,51.58,0
30,2025-12-22,2025-12-22 05:45:00,21.92,56.79,56.24,0
30,2025-12-22,2025-12-22 05:50:00,23.0,53.87,47.27,0
